filename,title,description,feature,topic,role,level
help/sites/personalization/experience-fragment-target-technical-video-setup.md,Set Up Experience Fragments and Adobe Target Integration in AEM,Adobe Experience Manager 6.4 reimagines the personalization workflow between AEM and Target. Experiences created within AEM can now be delivered directly to Adobe Target as HTML Offers. It allows Marketers to seamlessly test and personalize content across different channels.,Experience Fragments,Personalization,"Administrator, Developer",Intermediate
help/sites/personalization/experience-fragment-target-offer-feature-video-use.md,Using AEM Experience Fragment Offers within Adobe Target,Adobe Experience Manager 6.4 reimagines the personalization workflow between AEM and Target. Experiences created within AEM can now be delivered directly to Adobe Target as HTML Offers. It allows Marketers to seamlessly test and personalize content across different channels.,Experience Fragments,Personalization,Business Practitioner,Beginner
help/sites/personalization/context-hub-technical-video-setup.md,Setup ContextHub for Personalization with AEM Sites,"ContextHub is a framework for storing, manipulating, and presenting context data. The ContextHub Javascript API enables you to access stores to create, update, and delete data as necessary. As such, ContextHub represents a data layer on your pages. This page describes how to add context hub to your AEM site pages.",Context Hub,Personalization,Developer,Intermediate
help/sites/spa-editor/spa-editor-framework-feature-video-use.md,Using the SPA Editor with AEM Sites,"AEM's Single Page Application editor framework provides authors the ability to edit content for a Single Page Application or SPA. Developers using either React or Angular frameworks create a SPA and then map areas of the SPA to AEM components, allowing authors to use familiar AEM Sites editing tools.",Spa Editor,SPA,Developer,Beginner
help/sites/spa-editor/spa-editor-helloworld-tutorial-use.md,Developing with the AEM SPA Editor - Hello World Tutorial,AEM's SPA Editor provides support for in-context editing of a Single Page Application or SPA. This tutorial is an introduction to SPA development to be used with AEM's SPA Editor JS SDK. The tutorial will extend the We.Retail Journal app by adding a custom Hello World component. Users can complete the tutorial using React or Angular frameworks.,Spa Editor,SPA,Developer,Beginner
help/sites/./multi-site-management/language-copy-overview.md,Introduction to Language Copy,Get an overview of how to create a multilingual site using Language Copy in AEM Sites,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/live-copy-and-blueprint.md,Understand the relation between a Live Copy and it's Blueprint,The following video explains how a Live Copy is related to it's Blueprint in AEM Sites.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-live-copy.md,Create a Live Copy,Understand how a create a Live Copy for your site from a Blueprint using the Create Live Copy wizard.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/manage-component-inheritance-live-copy.md,Manage Live Copy Inheritance on a component,Understand how to manage inheritance between a Live Copy and its Blueprint at a component level,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/manage-page-inheritance-live-copy.md,Manage Live Copy inheritance on a page,Learn how to manage inheritance between a Live Copy and its Blueprint at a page level,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/live-copy-overview-console.md,Live Copy console,The following video explains how to view or manage inheritance across a site or perform rollout operations using the Live Copy Overview console.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-language-copy.md,Create a Language Copy,Explore how to create a Language Copy for your AEM site using the Create Language Copy wizard.  ,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/manage-translation-projects.md,Translation Projects,"Learn how to create, edit and manage a translation project for your Language Copy. ","Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-multinational-translational-project.md,Create a multilingual Translation Project,"Learn how to create, edit and manage a multi-language translation project for your Language Copy from AEM's Project console ","Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-translation-job.md,Translation Jobs,Learn how to add a translation job to an existing translation Project.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/updating-language-copy.md,Updating a Language Copy with Launches,"Learn how to update, review, and approve changes in a Language Copy with the help of Launches.","Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-new-page-language-copy.md,Create a Language Copy page,"Learn how to create a page in an existing Language Copy, and then translate the content to another Language Copy.","Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/translation-job-status.md,Translation Job Status,Understand the different statuses associated with a Translation Job or an item in the job.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/./multi-site-management/create-new-site.md,Create a country site,Learn how to create a country site from existing Language Copies using the Create Site wizard.,"Language Copy, Multi Site Manager",Localization,Business Practitioner,Beginner
help/sites/translation/multi-site-manager-feature-video-use.md,Using Multi-Site Manager with AEM Sites,Live Copy Overview and Blueprint Configuration Manager are Touch UI Enabled interfaces for working with Multi Site Manager.,Multi Site Manager,Localization,Business Practitioner,Beginner
help/sites/translation/language-copy-feature-video-use.md,Using Language Copy with AEM Sites,,Language Copy,Localization,Business Practitioner,Beginner
help/sites/translation/translation-rules-editor-technical-video-setup.md,Set up Translation Rules in AEM,The Translation Configuration UI allows a user to manage rules for translating content in AEM Sites. This video details the creation of a new translation rule for a custom component.,Language Copy,Localization,Business Practitioner,Beginner
help/sites/translation/translation-enhancements-feature-video-use.md,Translation Enhancements in AEM,AEM's robust translation framework allows AEM content to be seamlessly translated by supported Translation vendors. Learn about the latest enhancements.,"multi-site-manager, language-copy",Localization,Business Practitioner,Beginner
help/sites/integrations/experience-platform-launch/overview.md, Integrating Experience Platform Launch and AEM,"Experience Platform Launch is Adobe's next-generation tag management platform and the best way to deploy Adobe Analytics, Target, Audience Manager and many more solutions. Get an overview of Launch and the recommended integration with Adobe Experience Manager.",,Integrations,Developer,Intermediate
help/sites/integrations/experience-platform-launch/create-launch-property.md,Create a Launch Property,"Learn how to create a Launch property with the bare-minimum configuration needed to set up the rest of the integration. Users will get introduced to the Launch UI and learn about extensions, rules and publishing workflows.",,Integrations,Developer,Intermediate
help/sites/integrations/experience-platform-launch/connect-aem-launch-adobe-io.md,Connect AEM with Launch using Adobe I/O,"Learn how to create an IMS configuration with Adobe I/O to authenticate AEM with the Launch API. Once this integration is in place, AEM will able to communicate via the Launch API to access Launch properties.",,Integrations,Developer,Intermediate
help/sites/integrations/experience-platform-launch/create-launch-cloud-service.md,Create a Launch Cloud Service configuration,Learn how to create a new Launch Cloud Services configuration. The Launch Cloud Service configuration can then be applied to an existing Site and the Launch libraries can be observed loading in both Author and Publish environments.,,Integrations,Developer,Intermediate
help/sites/integrations/experience-platform-launch/debug-launch-implementation.md,Debugging a Launch implementation,An introduction to some common tools and techniques to debug a Launch implementation. Learn how to use the browser's developer console and the Experience Platform Debugger extension to identify and troubleshoot key aspects of a Launch implementation.,,Integrations,Developer,Intermediate
help/sites/integrations/adobe-client-data-layer/data-layer-overview.md, Using the Adobe Client Data Layer with AEM Core Components,"The Adobe Client Data Layer introduces a standard method to collect and store data about a visitors experience on a webpage and then make it easy to access this data. The Adobe Client Data Layer is platform agnostic, but is fully integrated into the Core Components for use with AEM.",core-component,Integrations,Developer,Intermediate
help/sites/integrations/adobe-client-data-layer/data-layer-customize.md, Customize the Adobe Client Data Layer with AEM Components,Learn how to customize the Adobe Client Data Layer with content from custom AEM Components. Learn how to use APIs provided by AEM Core Components to extend and customize the data layer.,"Adobe Client Data Layer, Core Component",Integrations,Developer,"Intermediate, Experienced"
help/sites/integrations/analytics/collect-data-analytics.md, Collect page data with Adobe Analytics,Use the event-driven Adobe Client Data layer to collect data about user activity on a web site built with Adobe Experience Manager. Learn how to use rules in Experience Platform Launch to listen for these events and send data to an Adobe Analytics report suite.,analytics,Integrations,Developer,Intermediate
help/sites/integrations/analytics/track-clicked-component.md, Track clicked component with Adobe Analytics,Use the event-driven Adobe Client Data layer to track clicks of specific components on an Adobe Experience Manager site. Learn how to use rules in Experience Platform Launch to listen for these events and send data to an Adobe Analytics with a track link beacon.,analytics,Integrations,Developer,Intermediate
help/sites/integrations/analytics/create-analytics-workspace.md,Analyze data with Analysis Workspace,Learn how to map data captured from an Adobe Experience Manager Site to metrics and dimensions in Adobe Analytics report suites. Learn how to build a detailed reporting dashboard using the Analysis Workspace feature of Adobe Analytics.,analytics,Integrations,Business Practitioner,Intermediate
help/sites/integrations/adobe-target/overview.md, Overview of AEM and Adobe Target,Learn how to create and deliver personalized experience using Adobe Experience Manager as a Cloud Service and Adobe Target.,"Experience Fragments, Core Components, Adobe Client Data Layer",Integrations,Business Practitioner,Beginner
help/sites/integrations/adobe-target/add-target-launch-extension.md, Add Target extension to a Launch Property,Learn how to add the Adobe Target extension to an Adobe Experience Platform Launch Property.,,Integrations,Developer,Intermediate
help/sites/integrations/adobe-target/load-and-fire-target.md, Load and fire a Target call,"Learn how to load, pass parameters to page request, and fire a Target call from your site page using a Launch Rule. Page information is retrieved and passed as parameters using the Adobe Client Data Layer that lets you collect and store data about visitors' experience on a webpage and then make it easy to access this data.","Core Components, Adobe Client Data Layer",Integrations,Developer,Intermediate
help/sites/integrations/adobe-target/setup-aem-target-cloud-service.md, Create Adobe Target Cloud Service account in AEM,Integrate Adobe Experience Manager as a Cloud Service with Adobe Target using Cloud Service and Adobe IMS authentication.,,Integrations,Administrator,Intermediate
help/sites/integrations/adobe-target/export-experience-fragment-target.md,Export Experience Fragments to Adobe Target,Learn how to publish and export AEM Experience Fragment as Adobe Target Offers.,Experience Fragments,Integrations,Business Practitioner,Intermediate
help/sites/integrations/adobe-target/create-target-activity.md, Create a Target Activity using Experience Fragment Offers,Learn how to create and test an Adobe Target Activity using AEM Experience Fragment offers.,Experience Fragments,Integrations,Business Practitioner,Intermediate
help/sites/integrations/adobe-target/personalization-using-vec.md, Personalization using Visual Experience Composer,Learn how to create an Adobe Target Activity using Visual Experience Composer.,,Integrations,Developer,Intermediate
help/sites/integrations/adobe-target/personalization-web-page.md, Personalization of full web page Experience,Learn how to create a Target activity to redirect your AEM web site pages to new pages using Adobe Target.,,Integrations,Developer,Intermediate
